"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 14:44:48 GMT 2024","Wed Aug 14 14:44:50 GMT 2024","1928","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testBlankPassword","testBlankPassword(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-4), username=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Wed Aug 14 14:44:58 GMT 2024","Wed Aug 14 14:44:59 GMT 2024","726","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-2), username=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:44:48 GMT 2024","Wed Aug 14 14:44:52 GMT 2024","3289","","org.play80days.e2e.ProductsTest","","org.play80days.e2e.ProductsTest","testSuccessfulLogout","testSuccessfulLogout(ProductsDto) [1] ProductsDto(super=BaseDto(testCaseId=TC-1), username=standard_user, password=secret_sauce, url=https://www.saucedemo.com/)","Test that verifies user gets redirected to 'Login' page after logging out"
"passed","Wed Aug 14 14:45:00 GMT 2024","Wed Aug 14 14:45:01 GMT 2024","694","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [4] LoginDto(super=BaseDto(testCaseId=TC-2), username=problem_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:44:59 GMT 2024","Wed Aug 14 14:45:00 GMT 2024","721","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [3] LoginDto(super=BaseDto(testCaseId=TC-2), username=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:44:59 GMT 2024","Wed Aug 14 14:44:59 GMT 2024","712","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [2] LoginDto(super=BaseDto(testCaseId=TC-2), username=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:45:03 GMT 2024","Wed Aug 14 14:45:04 GMT 2024","639","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testBlankUserName","testBlankUserName(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-3), username=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Wed Aug 14 14:44:50 GMT 2024","Wed Aug 14 14:44:51 GMT 2024","873","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-1), username=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Wed Aug 14 14:45:02 GMT 2024","Wed Aug 14 14:45:02 GMT 2024","698","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [6] LoginDto(super=BaseDto(testCaseId=TC-2), username=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:44:51 GMT 2024","Wed Aug 14 14:44:52 GMT 2024","864","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [2] LoginDto(super=BaseDto(testCaseId=TC-1), username=problem_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Wed Aug 14 14:45:02 GMT 2024","Wed Aug 14 14:45:03 GMT 2024","731","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testLockedOutUser","testLockedOutUser(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-5), username=locked_out_user, password=secret_sauce, errorMessage=Epic sadface: Sorry, this user has been locked out.)","Test that verifies user gets error message after submitting login credentials for locked out user"
"passed","Wed Aug 14 14:45:01 GMT 2024","Wed Aug 14 14:45:02 GMT 2024","711","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [5] LoginDto(super=BaseDto(testCaseId=TC-2), username=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Wed Aug 14 14:44:52 GMT 2024","Wed Aug 14 14:44:58 GMT 2024","5761","","org.play80days.e2e.LoginTest","","org.play80days.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [3] LoginDto(super=BaseDto(testCaseId=TC-1), username=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
